Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
swin_tiny_patch4_window7_224,celebdf_ff,standard,0.6771,0.6996,0.5871,0.6385,347,477,149,244,0.0002
