Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
efficientnet_b4,celebdf_ff,standard,0.6606,0.6264,0.7462,0.6811,441,363,263,150,0.0003
