Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
vit_base_patch16_224,augmented,jpeg,0.5218,0.7647,0.0220,0.0428,13,622,4,578,0.0001
