Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
swin_tiny_patch4_window7_224,celebdf_only,standard,0.8006,0.9652,0.6236,0.7577,111,174,4,67,0.0006
