Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
efficientnet_b4,celebdf_ff,scaled,0.6697,0.6337,0.7580,0.6903,448,367,259,143,0.0003
