Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
mobilenet_v2,celebdf_ff,jpeg,0.7395,0.6846,0.8596,0.7622,508,392,234,83,0.0001
