Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
efficientnet_b4,celebdf_ffpp,standard,0.6845,0.6533,0.7462,0.6967,441,392,234,150,0.0003
