Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
swin_tiny_patch4_window7_224,augmented,scaled,0.6647,0.6262,0.7682,0.6900,454,355,271,137,0.0002
