Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
vit_base_patch16_224,celebdf_ff,jpeg,0.6146,0.5845,0.7140,0.6428,422,326,300,169,0.0001
