Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
mobilenet_v2,celebdf_ffpp,noisy,0.5744,0.5343,0.9628,0.6872,569,130,496,22,0.0001
