Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
efficientnet_b4,celebdf_ffpp,noisy,0.6048,0.5649,0.8105,0.6657,479,257,369,112,0.0003
