Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
vit_base_patch16_224,celebdf_ff,scaled,0.6122,0.5832,0.7056,0.6386,417,328,298,174,0.0001
