Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
vit_base_patch16_224,celebdf_only,noisy,0.6742,0.7279,0.5562,0.6306,99,141,37,79,0.0001
