Modell,Variante-Training,Variante-Test,Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Avg-Time/Bild (s)
xception41,celebdf_ff,jpeg,0.7141,0.6895,0.7479,0.7175,442,427,199,149,0.0001
